ProductID,SKU,ProductName,Category,PrimaryRawMaterial,MaterialIndexWeight,BaseUnitCost_USD,Currency,StandardLeadTimeDays,ReorderPoint,SupplierID
PRD-01393,SKU-SYN-52032,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,108.5,USD,13,,SUP-00010
PRD-01394,SKU-SYN-31005,Synthetic Lubricants Grade-Q,Synthetic Lubricants,Crude Oil / Polymers,0.8,806.27,USD,81,100,SUP-00738
PRD-01395,SKU-SYN-60272,Printed Circuit Boards Grade-R,Printed Circuit Boards,Copper,0.35,781.35,USD,31,,SUP-00193
PRD-01396,SKU-SYN-68105,Corrugated Packaging Grade-S,Corrugated Packaging,Packaging,0.2,685.99,USD,39,250,SUP-00880
PRD-01397,SKU-SYN-25331,Copper Conductors & Wiring Grade-T,Copper Conductors & Wiring,Copper,0.65,1509.25,USD,45,250,SUP-00028
PRD-01398,SKU-SYN-26137,Printed Circuit Boards Grade-U,Printed Circuit Boards,Copper,0.35,$1365.97,USD,36,,SUP-00084
PRD-01399,SKU-SYN-68701,Printed Circuit Boards Grade-V,Printed Circuit Boards,Copper,0.35,1239.18,USD,34,500 units,SUP-00578
PRD-01400,SKU-SYN-53637,synthetic lubricants grade-1400,,Crude Oil / Polymers,0.8,-1942.44,USD,33,500 units,SUP-99999
PRD-01401,SKU-SYN-28841,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,3002.0,USD,83,500 units,SUP-00400
PRD-01402,SKU-SYN-40960,Synthetic Lubricants Grade-Y,Synthetic Lubricants,Crude Oil / Polymers,0.8,558.7,USD,26,500,SUP-00151
PRD-01403,SKU-SYN-21633,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,1282.49,USD,37,100,SUP-00249
PRD-01404,sku_1404,Copper Conductors & Wiring Grade-A,Copper Conductors & Wiring,Copper,0.65,$2281.99,USD,-10,500,SUP-00903
PRD-01405,SKU-SYN-73761,Synthetic Lubricants Grade-B,Synthetic Lubricants,Crude Oil / Polymers,0.8,2986.16,USD,71,,SUP-00159
PRD-01406,SKU-SYN-23292,Copper Conductors & Wiring Grade-C,Copper Conductors & Wiring,Copper,0.65,1197.51,USD,80,250,SUP-00871
PRD-01407,SKU-SYN-26375,Corrugated Packaging Grade-D,Corrugated Packaging,Packaging,0.2,1651.49,USD,70,100,SUP-00171
PRD-01408,SKU-SYN-24312,Copper Conductors & Wiring Grade-E,,Copper,0.65,1726.57,USD,43,,SUP-00572
PRD-01409,SKU-SYN-79546,Industrial Resins & Plastics Grade-F,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1807.89,USD,81,500 units,SUP-00470
PRD-01410,SKU-SYN-96493,industrial resins & plastics grade-1410,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$1263.78,USD,57,,SUP-00680
PRD-01411,SKU-SYN-93944,Printed Circuit Boards Grade-H,Printed Circuit Boards,Copper,0.35,1482.96,USD,38,250,SUP-00191
PRD-01412,SKU-SYN-59223,Heavy Engine Castings Grade-I,Heavy Engine Castings,Steel,0.5,1821.92,USD,46,500 units,SUP-00644
PRD-01413,SKU-SYN-21597,Synthetic Lubricants Grade-J,Synthetic Lubricants,Crude Oil / Polymers,0.8,1382.89,USD,59,500 units,SUP-00298
PRD-01414,SKU-SYN-46967,Synthetic Lubricants Grade-K,Synthetic Lubricants,Crude Oil / Polymers,0.8,985.24,USD,87,250,SUP-00994
PRD-01415,SKU-SYN-50779,Copper Conductors & Wiring Grade-L,Copper Conductors & Wiring,Copper,0.65,1744.26,USD,8,500,SUP-00261
PRD-01416,sku_1416,Synthetic Lubricants Grade-M,,Crude Oil / Polymers,0.8,$1560.47,USD,30,,SUP-00083
PRD-01417,SKU-SYN-51597,Heavy Engine Castings Grade-N,Heavy Engine Castings,Steel,0.5,3124.77,USD,85,,SUP-00524
PRD-01418,SKU-SYN-55553,Synthetic Lubricants Grade-O,Synthetic Lubricants,Crude Oil / Polymers,0.8,1965.65,USD,71,500 units,SUP-00416
PRD-01419,SKU-SYN-27964,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,29.42,USD,47,,SUP-00663
PRD-01420,SKU-SYN-93075,heavy engine castings grade-1420,Heavy Engine Castings,Steel,0.5,2368.13,USD,76,100,SUP-99999
PRD-01421,SKU-SYN-79626,Heavy Engine Castings Grade-R,Heavy Engine Castings,Steel,0.5,584.85,USD,29,250,SUP-00058
PRD-01422,SKU-SYN-16821,Copper Conductors & Wiring Grade-S,Copper Conductors & Wiring,Copper,0.65,$2451.26,USD,-10,250,SUP-00662
PRD-01423,SKU-SYN-44950,Synthetic Lubricants Grade-T,Synthetic Lubricants,Crude Oil / Polymers,0.8,3075.2,USD,65,,SUP-00882
PRD-01424,SKU-SYN-30452,Printed Circuit Boards Grade-U,,Copper,0.35,950.17,USD,47,100,SUP-00655
PRD-01425,SKU-SYN-34564,Corrugated Packaging Grade-V,Corrugated Packaging,Packaging,0.2,-1552.29,USD,12,250,SUP-00464
PRD-01426,SKU-SYN-19372,Industrial Resins & Plastics Grade-W,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2477.15,USD,52,,SUP-00467
PRD-01427,SKU-SYN-68992,Printed Circuit Boards Grade-X,Printed Circuit Boards,Copper,0.35,1764.68,USD,35,,SUP-00672
PRD-01428,sku_1428,Printed Circuit Boards Grade-Y,Printed Circuit Boards,Copper,0.35,$1192.11,USD,20,500,SUP-00311
PRD-01429,SKU-SYN-51195,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,1185.04,USD,12,250,SUP-00121
PRD-01430,SKU-SYN-13271,copper conductors & wiring grade-1430,Copper Conductors & Wiring,Copper,0.65,1948.47,USD,71,500 units,SUP-00797
PRD-01431,SKU-SYN-16629,Copper Conductors & Wiring Grade-B,Copper Conductors & Wiring,Copper,0.65,2089.92,USD,54,250,SUP-00245
PRD-01432,SKU-SYN-20586,Printed Circuit Boards Grade-C,,Copper,0.35,792.96,USD,44,100,SUP-00659
PRD-01433,SKU-SYN-48389,Industrial Resins & Plastics Grade-D,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,539.54,USD,8,,SUP-00194
PRD-01434,SKU-SYN-40535,Synthetic Lubricants Grade-E,Synthetic Lubricants,Crude Oil / Polymers,0.8,$372.94,USD,52,250,SUP-00740
PRD-01435,SKU-SYN-41952,Heavy Engine Castings Grade-F,Heavy Engine Castings,Steel,0.5,2528.35,USD,35,,SUP-00929
PRD-01436,SKU-SYN-89261,Synthetic Lubricants Grade-G,Synthetic Lubricants,Crude Oil / Polymers,0.8,2313.54,USD,38,500 units,SUP-00458
PRD-01437,SKU-SYN-34188,Industrial Resins & Plastics Grade-H,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,827.18,USD,41,,SUP-00881
PRD-01438,SKU-SYN-20537,Corrugated Packaging Grade-I,Corrugated Packaging,Packaging,0.2,344.31,USD,32,500 units,SUP-00403
PRD-01439,SKU-SYN-95521,Corrugated Packaging Grade-J,Corrugated Packaging,Packaging,0.2,2180.92,USD,89,100,SUP-00603
PRD-01440,sku_1440,copper conductors & wiring grade-1440,,Copper,0.65,$1004.32,USD,-10,500,SUP-99999
PRD-01441,SKU-SYN-21029,Heavy Engine Castings Grade-L,Heavy Engine Castings,Steel,0.5,1096.08,USD,84,500,SUP-00167
PRD-01442,SKU-SYN-75688,Printed Circuit Boards Grade-M,Printed Circuit Boards,Copper,0.35,763.2,USD,87,100,SUP-00167
PRD-01443,SKU-SYN-38003,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,932.52,USD,27,500,SUP-00483
PRD-01444,SKU-SYN-73933,Synthetic Lubricants Grade-O,Synthetic Lubricants,Crude Oil / Polymers,0.8,2344.4,USD,67,,SUP-00689
PRD-01445,SKU-SYN-53226,Printed Circuit Boards Grade-P,Printed Circuit Boards,Copper,0.35,208.11,USD,47,250,SUP-00100
PRD-01446,SKU-SYN-12288,Corrugated Packaging Grade-Q,Corrugated Packaging,Packaging,0.2,$2208.53,USD,11,250,SUP-00974
PRD-01447,SKU-SYN-95985,Industrial Resins & Plastics Grade-R,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2731.26,USD,12,,SUP-00635
PRD-01448,SKU-SYN-21198,Corrugated Packaging Grade-S,,Packaging,0.2,497.15,USD,29,500,SUP-00042
PRD-01449,SKU-SYN-91763,Corrugated Packaging Grade-T,Corrugated Packaging,Packaging,0.2,2993.73,USD,9,500 units,SUP-00136
PRD-01450,SKU-SYN-99874,copper conductors & wiring grade-1450,Copper Conductors & Wiring,Copper,0.65,-792.58,USD,11,100,SUP-00585
PRD-01451,SKU-SYN-41251,Heavy Engine Castings Grade-V,Heavy Engine Castings,Steel,0.5,2893.79,USD,16,500 units,SUP-00238
PRD-01452,sku_1452,Printed Circuit Boards Grade-W,Printed Circuit Boards,Copper,0.35,$1402.77,USD,77,250,SUP-00004
PRD-01453,SKU-SYN-34991,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,1888.29,USD,33,100,SUP-00452
PRD-01454,SKU-SYN-37930,Heavy Engine Castings Grade-Y,Heavy Engine Castings,Steel,0.5,2649.8,USD,14,500,SUP-00363
PRD-01455,SKU-SYN-86451,Industrial Resins & Plastics Grade-Z,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,272.72,USD,41,,SUP-00424
PRD-01456,SKU-SYN-83648,Heavy Engine Castings Grade-A,,Steel,0.5,155.89,USD,70,250,SUP-00462
PRD-01457,SKU-SYN-55118,Industrial Resins & Plastics Grade-B,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,589.14,USD,25,500,SUP-00794
PRD-01458,SKU-SYN-63807,Heavy Engine Castings Grade-C,Heavy Engine Castings,Steel,0.5,$291.2,USD,-10,100,SUP-00636
PRD-01459,SKU-SYN-87498,Corrugated Packaging Grade-D,Corrugated Packaging,Packaging,0.2,925.69,USD,39,500,SUP-00301
PRD-01460,SKU-SYN-34889,copper conductors & wiring grade-1460,Copper Conductors & Wiring,Copper,0.65,2393.31,USD,61,100,SUP-99999
PRD-01461,SKU-SYN-53087,Synthetic Lubricants Grade-F,Synthetic Lubricants,Crude Oil / Polymers,0.8,1455.82,USD,62,250,SUP-00993
PRD-01462,SKU-SYN-85360,Printed Circuit Boards Grade-G,Printed Circuit Boards,Copper,0.35,1123.29,USD,80,500 units,SUP-00185
PRD-01463,SKU-SYN-48176,Corrugated Packaging Grade-H,Corrugated Packaging,Packaging,0.2,1495.25,USD,6,100,SUP-00133
PRD-01464,sku_1464,Synthetic Lubricants Grade-I,,Crude Oil / Polymers,0.8,$1882.81,USD,86,250,SUP-00692
PRD-01465,SKU-SYN-40563,Heavy Engine Castings Grade-J,Heavy Engine Castings,Steel,0.5,364.88,USD,43,100,SUP-00474
PRD-01466,SKU-SYN-55143,Printed Circuit Boards Grade-K,Printed Circuit Boards,Copper,0.35,1306.16,USD,47,250,SUP-00428
PRD-01467,SKU-SYN-46215,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,396.42,USD,19,250,SUP-00237
PRD-01468,SKU-SYN-14923,Synthetic Lubricants Grade-M,Synthetic Lubricants,Crude Oil / Polymers,0.8,1933.41,USD,83,250,SUP-00774
PRD-01469,SKU-SYN-45492,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,438.66,USD,21,250,SUP-00324
PRD-01470,SKU-SYN-53110,industrial resins & plastics grade-1470,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2834.92,USD,25,100,SUP-00896
PRD-01471,SKU-SYN-66811,Synthetic Lubricants Grade-P,Synthetic Lubricants,Crude Oil / Polymers,0.8,1494.55,USD,33,500,SUP-00292
PRD-01472,SKU-SYN-43886,Synthetic Lubricants Grade-Q,,Crude Oil / Polymers,0.8,2093.58,USD,53,100,SUP-00534
PRD-01473,SKU-SYN-80191,Printed Circuit Boards Grade-R,Printed Circuit Boards,Copper,0.35,3106.6,USD,65,250,SUP-00037
PRD-01474,SKU-SYN-39705,Printed Circuit Boards Grade-S,Printed Circuit Boards,Copper,0.35,817.92,USD,54,250,SUP-00098
PRD-01475,SKU-SYN-99306,Industrial Resins & Plastics Grade-T,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,-923.44,USD,12,500 units,SUP-00449
PRD-01476,sku_1476,Corrugated Packaging Grade-U,Corrugated Packaging,Packaging,0.2,$2959.53,USD,-10,,SUP-00109
PRD-01477,SKU-SYN-96118,Industrial Resins & Plastics Grade-V,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2994.2,USD,19,500 units,SUP-00075
PRD-01478,SKU-SYN-26130,Copper Conductors & Wiring Grade-W,Copper Conductors & Wiring,Copper,0.65,2160.6,USD,20,250,SUP-00103
PRD-01479,SKU-SYN-25978,Copper Conductors & Wiring Grade-X,Copper Conductors & Wiring,Copper,0.65,1057.3,USD,31,500,SUP-00142
PRD-01480,SKU-SYN-74665,heavy engine castings grade-1480,,Steel,0.5,880.97,USD,8,500 units,SUP-99999
PRD-01481,SKU-SYN-97237,Corrugated Packaging Grade-Z,Corrugated Packaging,Packaging,0.2,58.97,USD,15,,SUP-00523
PRD-01482,SKU-SYN-13014,Heavy Engine Castings Grade-A,Heavy Engine Castings,Steel,0.5,$2369.02,USD,51,250,SUP-00077
PRD-01483,SKU-SYN-51850,Synthetic Lubricants Grade-B,Synthetic Lubricants,Crude Oil / Polymers,0.8,1995.63,USD,7,250,SUP-00465
PRD-01484,SKU-SYN-63362,Heavy Engine Castings Grade-C,Heavy Engine Castings,Steel,0.5,152.18,USD,60,500 units,SUP-00604
PRD-01485,SKU-SYN-94145,Synthetic Lubricants Grade-D,Synthetic Lubricants,Crude Oil / Polymers,0.8,2141.42,USD,87,100,SUP-00310
PRD-01486,SKU-SYN-46115,Printed Circuit Boards Grade-E,Printed Circuit Boards,Copper,0.35,7.15,USD,88,250,SUP-00136
PRD-01487,SKU-SYN-86177,Synthetic Lubricants Grade-F,Synthetic Lubricants,Crude Oil / Polymers,0.8,838.22,USD,69,500,SUP-00927
PRD-01488,sku_1488,Industrial Resins & Plastics Grade-G,,Crude Oil / Polymers,0.7,$533.92,USD,21,100,SUP-00905
PRD-01489,SKU-SYN-65678,Printed Circuit Boards Grade-H,Printed Circuit Boards,Copper,0.35,1455.68,USD,65,100,SUP-00177
PRD-01490,SKU-SYN-24549,heavy engine castings grade-1490,Heavy Engine Castings,Steel,0.5,1568.78,USD,74,100,SUP-00125
PRD-01491,SKU-SYN-58402,Corrugated Packaging Grade-J,Corrugated Packaging,Packaging,0.2,741.76,USD,85,100,SUP-00086
PRD-01492,SKU-SYN-46048,Printed Circuit Boards Grade-K,Printed Circuit Boards,Copper,0.35,3106.68,USD,40,,SUP-00509
PRD-01493,SKU-SYN-66675,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,147.98,USD,89,250,SUP-00334
PRD-01494,SKU-SYN-58826,Industrial Resins & Plastics Grade-M,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$1963.11,USD,-10,,SUP-00621
PRD-01495,SKU-SYN-12563,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,819.29,USD,56,,SUP-00635
PRD-01496,SKU-SYN-59061,Corrugated Packaging Grade-O,,Packaging,0.2,509.13,USD,84,100,SUP-00887
PRD-01497,SKU-SYN-81056,Printed Circuit Boards Grade-P,Printed Circuit Boards,Copper,0.35,2634.84,USD,15,500,SUP-00812
PRD-01498,SKU-SYN-20250,Heavy Engine Castings Grade-Q,Heavy Engine Castings,Steel,0.5,267.28,USD,26,,SUP-00612
PRD-01499,SKU-SYN-12663,Printed Circuit Boards Grade-R,Printed Circuit Boards,Copper,0.35,1662.44,USD,86,500,SUP-00727
prd_1500,sku_1500,corrugated packaging grade-1500,Corrugated Packaging,Packaging,0.2,$819.76,USD,12,250,SUP-99999
PRD-01501,SKU-SYN-95947,Copper Conductors & Wiring Grade-T,Copper Conductors & Wiring,Copper,0.65,3161.37,USD,89,500 units,SUP-00496
PRD-01502,SKU-SYN-82918,Copper Conductors & Wiring Grade-U,Copper Conductors & Wiring,Copper,0.65,2877.54,USD,47,250,SUP-00950
PRD-01503,SKU-SYN-19407,Corrugated Packaging Grade-V,Corrugated Packaging,Packaging,0.2,50.11,USD,78,,SUP-00797
PRD-01504,SKU-SYN-51630,Copper Conductors & Wiring Grade-W,,Copper,0.65,2580.15,USD,19,250,SUP-00338
PRD-01505,SKU-SYN-37633,Corrugated Packaging Grade-X,Corrugated Packaging,Packaging,0.2,2959.92,USD,22,500,SUP-00419
PRD-01506,SKU-SYN-26389,Synthetic Lubricants Grade-Y,Synthetic Lubricants,Crude Oil / Polymers,0.8,$1716.76,USD,15,250,SUP-00390
PRD-01507,SKU-SYN-19292,Printed Circuit Boards Grade-Z,Printed Circuit Boards,Copper,0.35,1430.85,USD,28,250,SUP-00313
PRD-01508,SKU-SYN-71521,Copper Conductors & Wiring Grade-A,Copper Conductors & Wiring,Copper,0.65,562.0,USD,23,250,SUP-00958
PRD-01509,SKU-SYN-72068,Industrial Resins & Plastics Grade-B,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2321.06,USD,27,100,SUP-00301
PRD-01510,SKU-SYN-28673,heavy engine castings grade-1510,Heavy Engine Castings,Steel,0.5,2286.85,USD,5,500,SUP-00009
PRD-01511,SKU-SYN-87700,Heavy Engine Castings Grade-D,Heavy Engine Castings,Steel,0.5,203.86,USD,76,250,SUP-00587
PRD-01512,sku_1512,Synthetic Lubricants Grade-E,,Crude Oil / Polymers,0.8,$2831.8,USD,-10,500,SUP-00554
PRD-01513,SKU-SYN-72482,Corrugated Packaging Grade-F,Corrugated Packaging,Packaging,0.2,2200.83,USD,27,500,SUP-00584
PRD-01514,SKU-SYN-13264,Industrial Resins & Plastics Grade-G,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,756.89,USD,56,500,SUP-00053
PRD-01515,SKU-SYN-47268,Synthetic Lubricants Grade-H,Synthetic Lubricants,Crude Oil / Polymers,0.8,3175.23,USD,83,500,SUP-00469
PRD-01516,SKU-SYN-31036,Synthetic Lubricants Grade-I,Synthetic Lubricants,Crude Oil / Polymers,0.8,1643.39,USD,66,,SUP-00319
PRD-01517,SKU-SYN-23909,Heavy Engine Castings Grade-J,Heavy Engine Castings,Steel,0.5,585.14,USD,29,500,SUP-00079
PRD-01518,SKU-SYN-73516,Industrial Resins & Plastics Grade-K,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,$2321.31,USD,83,500,SUP-00677
PRD-01519,SKU-SYN-19600,Synthetic Lubricants Grade-L,Synthetic Lubricants,Crude Oil / Polymers,0.8,1339.28,USD,74,,SUP-00686
PRD-01520,SKU-SYN-54730,synthetic lubricants grade-1520,,Crude Oil / Polymers,0.8,2778.8,USD,13,100,SUP-99999
PRD-01521,SKU-SYN-69693,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,2159.77,USD,74,500,SUP-00682
PRD-01522,SKU-SYN-62359,Synthetic Lubricants Grade-O,Synthetic Lubricants,Crude Oil / Polymers,0.8,270.97,USD,5,100,SUP-00199
PRD-01523,SKU-SYN-61479,Printed Circuit Boards Grade-P,Printed Circuit Boards,Copper,0.35,776.71,USD,43,500,SUP-00845
PRD-01524,sku_1524,Corrugated Packaging Grade-Q,Corrugated Packaging,Packaging,0.2,$1823.46,USD,56,,SUP-00912
PRD-01525,SKU-SYN-32330,Industrial Resins & Plastics Grade-R,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,-870.39,USD,50,500,SUP-00967
PRD-01526,SKU-SYN-67079,Corrugated Packaging Grade-S,Corrugated Packaging,Packaging,0.2,776.16,USD,76,250,SUP-00923
PRD-01527,SKU-SYN-98518,Corrugated Packaging Grade-T,Corrugated Packaging,Packaging,0.2,992.41,USD,9,500,SUP-00431
PRD-01528,SKU-SYN-30322,Industrial Resins & Plastics Grade-U,,Crude Oil / Polymers,0.7,2182.85,USD,86,250,SUP-00081
PRD-01529,SKU-SYN-43616,Printed Circuit Boards Grade-V,Printed Circuit Boards,Copper,0.35,1309.69,USD,87,,SUP-00979
PRD-01530,SKU-SYN-53178,corrugated packaging grade-1530,Corrugated Packaging,Packaging,0.2,$1056.31,USD,-10,,SUP-00725
PRD-01531,SKU-SYN-39542,Heavy Engine Castings Grade-X,Heavy Engine Castings,Steel,0.5,814.92,USD,15,500 units,SUP-00081
PRD-01532,SKU-SYN-82264,Heavy Engine Castings Grade-Y,Heavy Engine Castings,Steel,0.5,323.25,USD,38,250,SUP-00961
PRD-01533,SKU-SYN-79720,Heavy Engine Castings Grade-Z,Heavy Engine Castings,Steel,0.5,1141.85,USD,78,500 units,SUP-00096
PRD-01534,SKU-SYN-51749,Industrial Resins & Plastics Grade-A,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,51.04,USD,9,500 units,SUP-00953
PRD-01535,SKU-SYN-25994,Corrugated Packaging Grade-B,Corrugated Packaging,Packaging,0.2,2878.0,USD,53,,SUP-00986
PRD-01536,sku_1536,Printed Circuit Boards Grade-C,,Copper,0.35,$1349.27,USD,55,500,SUP-00619
PRD-01537,SKU-SYN-59734,Copper Conductors & Wiring Grade-D,Copper Conductors & Wiring,Copper,0.65,1514.13,USD,24,100,SUP-00818
PRD-01538,SKU-SYN-66854,Copper Conductors & Wiring Grade-E,Copper Conductors & Wiring,Copper,0.65,1721.2,USD,62,500 units,SUP-00199
PRD-01539,SKU-SYN-77100,Printed Circuit Boards Grade-F,Printed Circuit Boards,Copper,0.35,50.47,USD,64,250,SUP-00981
PRD-01540,SKU-SYN-59112,printed circuit boards grade-1540,Printed Circuit Boards,Copper,0.35,1724.76,USD,15,500,SUP-99999
PRD-01541,SKU-SYN-66209,Synthetic Lubricants Grade-H,Synthetic Lubricants,Crude Oil / Polymers,0.8,712.3,USD,58,,SUP-00943
PRD-01542,SKU-SYN-32091,Synthetic Lubricants Grade-I,Synthetic Lubricants,Crude Oil / Polymers,0.8,$2817.88,USD,81,500,SUP-00173
PRD-01543,SKU-SYN-70646,Corrugated Packaging Grade-J,Corrugated Packaging,Packaging,0.2,192.49,USD,45,100,SUP-00413
PRD-01544,SKU-SYN-36812,Copper Conductors & Wiring Grade-K,,Copper,0.65,82.57,USD,52,500 units,SUP-00260
PRD-01545,SKU-SYN-21936,Printed Circuit Boards Grade-L,Printed Circuit Boards,Copper,0.35,512.48,USD,12,100,SUP-00564
PRD-01546,SKU-SYN-27122,Copper Conductors & Wiring Grade-M,Copper Conductors & Wiring,Copper,0.65,2546.1,USD,48,500 units,SUP-00826
PRD-01547,SKU-SYN-51461,Heavy Engine Castings Grade-N,Heavy Engine Castings,Steel,0.5,3100.29,USD,60,,SUP-00115
PRD-01548,sku_1548,Corrugated Packaging Grade-O,Corrugated Packaging,Packaging,0.2,$838.57,USD,-10,500 units,SUP-00869
PRD-01549,SKU-SYN-66950,Industrial Resins & Plastics Grade-P,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1155.9,USD,17,500 units,SUP-00897
PRD-01550,SKU-SYN-88040,synthetic lubricants grade-1550,Synthetic Lubricants,Crude Oil / Polymers,0.8,-2379.26,USD,19,500 units,SUP-00752
PRD-01551,SKU-SYN-91899,Copper Conductors & Wiring Grade-R,Copper Conductors & Wiring,Copper,0.65,1204.33,USD,11,500 units,SUP-00118
PRD-01552,SKU-SYN-90149,Heavy Engine Castings Grade-S,,Steel,0.5,2499.04,USD,40,500,SUP-00414
PRD-01553,SKU-SYN-85882,Heavy Engine Castings Grade-T,Heavy Engine Castings,Steel,0.5,2665.74,USD,16,100,SUP-00731
PRD-01554,SKU-SYN-59056,Heavy Engine Castings Grade-U,Heavy Engine Castings,Steel,0.5,$1767.05,USD,70,250,SUP-00256
PRD-01555,SKU-SYN-71358,Synthetic Lubricants Grade-V,Synthetic Lubricants,Crude Oil / Polymers,0.8,2058.45,USD,69,,SUP-00380
PRD-01556,SKU-SYN-36646,Copper Conductors & Wiring Grade-W,Copper Conductors & Wiring,Copper,0.65,1451.7,USD,33,250,SUP-00335
PRD-01557,SKU-SYN-80138,Printed Circuit Boards Grade-X,Printed Circuit Boards,Copper,0.35,1901.26,USD,39,500 units,SUP-00435
PRD-01558,SKU-SYN-85980,Synthetic Lubricants Grade-Y,Synthetic Lubricants,Crude Oil / Polymers,0.8,377.11,USD,12,250,SUP-00026
PRD-01559,SKU-SYN-28358,Copper Conductors & Wiring Grade-Z,Copper Conductors & Wiring,Copper,0.65,1816.16,USD,47,100,SUP-00871
PRD-01560,sku_1560,copper conductors & wiring grade-1560,,Copper,0.65,$1526.82,USD,48,500 units,SUP-99999
PRD-01561,SKU-SYN-96869,Copper Conductors & Wiring Grade-B,Copper Conductors & Wiring,Copper,0.65,2761.96,USD,29,,SUP-00514
PRD-01562,SKU-SYN-42441,Copper Conductors & Wiring Grade-C,Copper Conductors & Wiring,Copper,0.65,1339.84,USD,68,500 units,SUP-00384
PRD-01563,SKU-SYN-53659,Printed Circuit Boards Grade-D,Printed Circuit Boards,Copper,0.35,879.46,USD,34,,SUP-00716
PRD-01564,SKU-SYN-32535,Copper Conductors & Wiring Grade-E,Copper Conductors & Wiring,Copper,0.65,2657.37,USD,45,,SUP-00623
PRD-01565,SKU-SYN-30508,Copper Conductors & Wiring Grade-F,Copper Conductors & Wiring,Copper,0.65,1618.03,USD,24,500,SUP-00768
PRD-01566,SKU-SYN-22630,Copper Conductors & Wiring Grade-G,Copper Conductors & Wiring,Copper,0.65,$935.44,USD,-10,,SUP-00491
PRD-01567,SKU-SYN-26180,Copper Conductors & Wiring Grade-H,Copper Conductors & Wiring,Copper,0.65,1408.29,USD,9,100,SUP-00767
PRD-01568,SKU-SYN-46292,Printed Circuit Boards Grade-I,,Copper,0.35,1646.83,USD,72,500 units,SUP-00257
PRD-01569,SKU-SYN-81864,Printed Circuit Boards Grade-J,Printed Circuit Boards,Copper,0.35,2573.31,USD,57,500 units,SUP-00393
PRD-01570,SKU-SYN-43757,industrial resins & plastics grade-1570,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,1936.02,USD,22,100,SUP-00828
PRD-01571,SKU-SYN-55727,Copper Conductors & Wiring Grade-L,Copper Conductors & Wiring,Copper,0.65,3120.85,USD,23,,SUP-00072
PRD-01572,sku_1572,Corrugated Packaging Grade-M,Corrugated Packaging,Packaging,0.2,$3043.56,USD,71,100,SUP-00520
PRD-01573,SKU-SYN-20015,Industrial Resins & Plastics Grade-N,Industrial Resins & Plastics,Crude Oil / Polymers,0.7,686.45,USD,7,250,SUP-00513
